arch,perturbation,perturbation_size,c_source,c_target,time_standard,time_transfer,delta_standard_lower_bound,delta_standard_upper_bound,delta_diff_transfer_lower_bound,delta_diff_transfer_upper_bound,transfer_threads,T_relax,relax_count,optimizing_intervals,encoding_skip,bound_n2_relu_using_zonotope,bound_n2_non_relu_using_zonotope,how_much_faster,solve_status_standard,solve_status_transfer
cnn1,translation,"1,1",1,3,298.04,1401.31,74.359007,74.998281,0.000000,0.000000,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,4.70x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",1,3,298.04,1800.04,74.359007,74.998281,0.000000,0.312975,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,6.04x,,TIME_LIMIT
cnn1,translation,"1,1",1,3,298.04,1800.08,74.359007,74.998281,0.000000,0.111823,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,6.04x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"1,1",1,4,932.29,1202.61,74.070433,74.803754,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,1.29x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",1,4,932.29,1231.10,74.070433,74.803754,0.000000,0.000000,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,1.32x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",1,4,932.29,1642.35,74.070433,74.803754,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,1.76x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",1,4,932.29,1800.02,74.070433,74.803754,0.000000,0.191975,32,rga0.0,0,yes,no_n2_xp_encoding+zono,no,no,1.93x,,TIME_LIMIT
cnn1,translation,"1,1",1,4,932.29,1800.04,74.070433,74.803754,0.000000,1.014125,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,1.93x,,TIME_LIMIT
cnn1,translation,"1,1",1,4,932.29,1800.10,74.070433,74.803754,0.000000,-0.540040,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,1.93x,,TIME_LIMIT
cnn1,translation,"1,1",1,4,932.29,1800.05,74.070433,74.803754,0.000000,10.385749,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,1.93x,,TIME_LIMIT
cnn1,translation,"1,1",1,4,932.29,1800.08,74.070433,74.803754,0.000000,0.838814,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,1.93x,,TIME_LIMIT
cnn1,translation,"1,1",1,4,932.29,1800.03,74.070433,74.803754,0.000000,0.742753,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,1.93x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"1,1",1,5,226.98,1036.52,74.233966,74.959298,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,4.57x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",1,5,226.98,1039.04,74.233966,74.959298,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,4.58x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",1,5,226.98,1180.35,74.233966,74.959298,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,5.20x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",1,5,226.98,1233.19,74.233966,74.959298,0.000000,0.000000,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,5.43x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",1,5,226.98,1280.54,74.233966,74.959298,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,5.64x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",1,5,226.98,1800.05,74.233966,74.959298,0.000000,1.637342,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,7.93x,,TIME_LIMIT
cnn1,translation,"1,1",1,5,226.98,1800.02,74.233966,74.959298,0.000000,1.512038,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,7.93x,,TIME_LIMIT
cnn1,translation,"1,1",1,5,226.98,1800.06,74.233966,74.959298,0.000000,1.940563,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,7.93x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"1,3",0,3,251.33,993.16,54.251636,54.734867,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,3.95x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,3",0,3,251.33,1001.54,54.251636,54.734867,0.000000,0.000000,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,3.98x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,3",0,3,251.33,1008.51,54.251636,54.734867,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,4.01x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,3",0,3,251.33,1017.64,54.251636,54.734867,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,4.05x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,3",0,3,251.33,1059.83,54.251636,54.734867,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,4.22x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,3",0,3,251.33,1077.26,54.251636,54.734867,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,4.29x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,3",0,3,251.33,1800.04,54.251636,54.734867,0.000000,1.229079,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,7.16x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"1,3",0,5,270.72,1030.34,53.988235,54.441286,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,3.81x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,3",0,5,270.72,1093.69,53.988235,54.441286,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,4.04x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,3",0,5,270.72,1418.42,53.988235,54.441286,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,5.24x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,3",0,5,270.72,1800.03,53.988235,54.441286,0.000000,1.720133,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,6.65x,,TIME_LIMIT
cnn1,translation,"1,3",0,5,270.72,1800.04,53.988235,54.441286,0.000000,1.347446,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,6.65x,,TIME_LIMIT
cnn1,translation,"1,3",0,5,270.72,1800.08,53.988235,54.441286,0.000000,3.349505,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,6.65x,,TIME_LIMIT
cnn1,translation,"1,3",0,5,270.72,1800.03,53.988235,54.441286,0.000000,2.478109,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,6.65x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"1,3",1,4,384.34,1431.80,74.205045,74.945871,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,3.73x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,3",1,4,384.34,1800.04,74.205045,74.945871,0.000000,1.685086,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,4.68x,,TIME_LIMIT
cnn1,translation,"1,3",1,4,384.34,1800.03,74.205045,74.945871,0.000000,-0.508623,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,4.68x,,TIME_LIMIT
cnn1,translation,"1,3",1,4,384.34,1800.03,74.205045,74.945871,0.000000,1.299496,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,4.68x,,TIME_LIMIT
cnn1,translation,"1,3",1,4,384.34,1800.05,74.205045,74.945871,0.000000,1.632403,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,4.68x,,TIME_LIMIT
cnn1,translation,"1,3",1,4,384.34,1800.03,74.205045,74.945871,0.000000,1.493807,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,4.68x,,TIME_LIMIT
cnn1,translation,"1,3",1,4,384.34,1800.05,74.205045,74.945871,0.000000,3.410341,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,4.68x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"3,1",0,3,458.41,468.91,53.889233,54.343174,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,1.02x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,1",0,3,458.41,719.88,53.889233,54.343174,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,1.57x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,1",0,3,458.41,738.57,53.889233,54.343174,0.000000,0.000000,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,1.61x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,1",0,3,458.41,736.80,53.889233,54.343174,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,1.61x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,1",0,3,458.41,768.73,53.889233,54.343174,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,1.68x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,1",0,3,458.41,769.14,53.889233,54.343174,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,1.68x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,1",0,3,458.41,1291.77,53.889233,54.343174,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,2.82x,,INFEASIBLE_OR_UNBOUNDED
,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"3,1",1,3,285.99,1800.02,74.697148,74.959298,0.000000,-0.972723,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,6.29x,,TIME_LIMIT
cnn1,translation,"3,1",1,3,285.99,1800.03,74.697148,74.959298,0.000000,2.361941,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,6.29x,,TIME_LIMIT
cnn1,translation,"3,1",1,3,285.99,1800.04,74.697148,74.959298,0.000000,-0.585074,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,6.29x,,TIME_LIMIT
cnn1,translation,"3,1",1,3,285.99,1800.06,74.697148,74.959298,0.000000,-0.130193,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,6.29x,,TIME_LIMIT
cnn1,translation,"3,1",1,3,285.99,1800.05,74.697148,74.959298,0.000000,-0.442889,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,6.29x,,TIME_LIMIT
cnn1,translation,"3,1",1,3,285.99,1800.09,74.697148,74.959298,0.000000,-0.981021,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,6.29x,,TIME_LIMIT
cnn1,translation,"3,1",1,3,285.99,1800.02,74.697148,74.959298,0.000000,-0.250832,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,6.29x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"3,1",1,4,111.60,1374.71,74.425164,75.164951,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,12.32x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,1",1,4,111.60,1800.03,74.425164,75.164951,0.000000,0.435140,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,16.13x,,TIME_LIMIT
cnn1,translation,"3,1",1,4,111.60,1800.02,74.425164,75.164951,0.000000,0.659869,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,16.13x,,TIME_LIMIT
cnn1,translation,"3,1",1,4,111.60,1800.04,74.425164,75.164951,0.000000,1.773905,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,16.13x,,TIME_LIMIT
cnn1,translation,"3,1",1,4,111.60,1800.05,74.425164,75.164951,0.000000,0.277488,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,16.13x,,TIME_LIMIT
cnn1,translation,"3,1",1,4,111.60,1800.03,74.425164,75.164951,0.000000,2.164145,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,16.13x,,TIME_LIMIT
cnn1,translation,"3,1",1,4,111.60,1800.04,74.425164,75.164951,0.000000,1.448833,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,16.13x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"3,1",1,5,501.62,1346.41,74.946158,74.993318,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,2.68x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,1",1,5,501.62,1372.97,74.946158,74.993318,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,2.74x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,1",1,5,501.62,1593.76,74.946158,74.993318,0.000000,0.000000,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,3.18x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,1",1,5,501.62,1800.03,74.946158,74.993318,0.000000,2.008437,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,3.59x,,TIME_LIMIT
cnn1,translation,"3,1",1,5,501.62,1800.04,74.946158,74.993318,0.000000,1.611298,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,3.59x,,TIME_LIMIT
cnn1,translation,"3,1",1,5,501.62,1800.05,74.946158,74.993318,0.000000,1.911599,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,3.59x,,TIME_LIMIT
cnn1,translation,"3,1",1,5,501.62,1800.07,74.946158,74.993318,0.000000,2.286799,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,3.59x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"3,3",0,3,800.69,933.75,53.838480,54.349677,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,1.17x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,3",0,3,800.69,942.82,53.838480,54.349677,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,1.18x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,3",0,3,800.69,949.12,53.838480,54.349677,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,1.19x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,3",0,3,800.69,971.92,53.838480,54.349677,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,1.21x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,3",0,3,800.69,1086.65,53.838480,54.349677,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,1.36x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,3",0,3,800.69,1210.72,53.838480,54.349677,0.000000,0.000000,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,1.51x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,3",0,3,800.69,1236.85,53.838480,54.349677,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,1.54x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,3",0,3,800.69,1269.70,53.838480,54.349677,0.000000,0.000000,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,1.59x,,INFEASIBLE_OR_UNBOUNDED
,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"3,3",0,5,682.97,787.93,53.813441,54.346949,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,1.15x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,3",0,5,682.97,788.58,53.813441,54.346949,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,1.15x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,3",0,5,682.97,820.75,53.813441,54.346949,0.000000,0.000000,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,1.20x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,3",0,5,682.97,820.21,53.813441,54.346949,0.000000,0.000000,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,1.20x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,3",0,5,682.97,823.72,53.813441,54.346949,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,1.21x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"3,3",0,5,682.97,1107.34,53.813441,54.346949,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,1.62x,,INFEASIBLE_OR_UNBOUNDED
