arch,perturbation,perturbation_size,c_source,c_target,time_standard,time_advstd,delta_standard_lower_bound,delta_standard_upper_bound,delta_advstd_lower_bound,delta_advstd_upper_bound,delta_error,mip_start,branch_priorities,lp_basis,bound_tightening,var_hint,zono_bounds,n1_probe,relax_threshold,relax_mode,elim_org,elim_pert,relaxed_org,relaxed_pert,seed,how_much_faster,lp_optimization_time,time_advstd_with_lp,how_much_faster_with_lp,gap_standard,gap_advstd,solve_status_standard,solve_status_advstd,standard_file,advstd_file
3x50,occ,"5,5,5",1,9,3616.77,3617.39,2.017873,2.998018,2.251240,3.013436,0.015418,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3617.39,1.00x,0.980146,0.762196,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/occ/eps_5,5,5/vagharWithPerturbed_3x50_19_sgd_itr1/63912936543626_3x50_occ_5.0,5.0,5.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/occ/eps_5,5,5/advStd_3x50_N1_19/63913018660548_n2_3x50_occ_5.0,5.0,5.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
3x50,occ,"5,5,5",1,9,3616.77,3616.67,2.017873,2.998018,2.008600,2.951768,-0.046250,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3616.67,1.00x,0.980146,0.943168,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/occ/eps_5,5,5/vagharWithPerturbed_3x50_19_sgd_itr1/63912936543626_3x50_occ_5.0,5.0,5.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/occ/eps_5,5,5/advStd_3x50_N1_19/63913012535896_n2_3x50_occ_5.0,5.0,5.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",0,1,3613.40,3614.83,11.719942,16.139126,11.777511,15.841361,-0.297766,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3614.83,1.00x,4.419184,4.063850,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912739904193_3x50_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912795538515_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",0,2,3618.08,3614.12,8.729468,13.627944,8.755664,13.527471,-0.100473,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3614.12,1.00x,4.898476,4.771808,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912739904193_3x50_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912795253923_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",0,5,3618.15,3614.26,11.912835,16.926422,12.165107,16.892112,-0.034310,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3614.26,1.00x,5.013587,4.727006,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912739904193_3x50_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912795538515_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",0,6,3618.16,3614.71,8.943293,15.919173,8.738702,15.107996,-0.811176,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3614.71,1.00x,6.975879,6.369294,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912739904193_3x50_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912795538515_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",0,7,3617.37,3615.19,10.709345,16.895745,11.168016,17.149873,0.254127,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3615.19,1.00x,6.186401,5.981857,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912739904193_3x50_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912795538515_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x50,patch,"1,14,14,3",0,7,3617.37,3616.26,10.709345,16.895745,11.150223,17.222931,0.327186,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3616.26,1.00x,6.186401,6.072708,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912739904193_3x50_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912795253923_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",0,8,3616.74,3614.93,12.605161,13.947370,12.636073,13.727476,-0.219894,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3614.93,1.00x,1.342209,1.091403,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912739904193_3x50_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912795538515_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",0,9,3618.01,3614.94,12.059020,15.780698,12.273589,15.335973,-0.444726,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3614.94,1.00x,3.721678,3.062384,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912739904193_3x50_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912795538515_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x50,patch,"1,14,14,3",0,9,3618.01,3614.23,12.059020,15.780698,12.223184,15.535122,-0.245576,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3614.23,1.00x,3.721678,3.311938,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912739904193_3x50_patch_1.0,14.0,14.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912795253923_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",1,2,3620.66,3615.00,8.092218,11.016081,8.125462,10.625571,-0.390510,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3615.00,1.00x,2.923863,2.500109,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912926101739_3x50_patch_1.0,14.0,14.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912983435412_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
3x50,patch,"1,14,14,3",1,2,3620.66,3619.31,8.092218,11.016081,7.891959,10.688204,-0.327877,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3619.31,1.00x,2.923863,2.796245,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912926101739_3x50_patch_1.0,14.0,14.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912983354702_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",1,3,3623.24,3616.90,6.728192,11.320541,6.790596,10.988156,-0.332384,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3616.90,1.00x,4.592349,4.197560,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912926101739_3x50_patch_1.0,14.0,14.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912983435412_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
3x50,patch,"1,14,14,3",1,3,3623.24,3617.57,6.728192,11.320541,6.730774,11.042880,-0.277661,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3617.57,1.00x,4.592349,4.312106,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912926101739_3x50_patch_1.0,14.0,14.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912983354702_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",1,4,3619.01,3615.59,6.968075,10.004832,7.201937,10.017262,0.012430,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3615.59,1.00x,3.036757,2.815325,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912926101739_3x50_patch_1.0,14.0,14.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912983354702_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
3x50,patch,"1,14,14,3",1,4,3619.01,3613.53,6.968075,10.004832,7.314611,10.245936,0.241104,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3613.53,1.00x,3.036757,2.931325,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912926101739_3x50_patch_1.0,14.0,14.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912983435412_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",1,5,3616.74,3614.71,8.610494,11.056627,8.842012,10.963320,-0.093307,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3614.71,1.00x,2.446133,2.121308,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912926101739_3x50_patch_1.0,14.0,14.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912983435412_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
3x50,patch,"1,14,14,3",1,5,3616.74,3614.76,8.610494,11.056627,8.772216,10.951179,-0.105448,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3614.76,1.00x,2.446133,2.178963,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912926101739_3x50_patch_1.0,14.0,14.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912983354702_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",1,8,3616.24,3614.21,4.952743,10.612578,5.250786,10.281670,-0.330908,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3614.21,1.00x,5.659835,5.030884,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912926101739_3x50_patch_1.0,14.0,14.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912983435412_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
3x50,patch,"1,14,14,3",1,8,3616.24,3614.73,4.952743,10.612578,5.219189,10.330685,-0.281894,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3614.73,1.00x,5.659835,5.111495,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63912926101739_3x50_patch_1.0,14.0,14.0,3.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63912983354702_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",2,0,3615.42,3614.28,9.034721,12.885266,9.086616,12.520424,-0.364842,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3614.28,1.00x,3.850545,3.433808,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851203_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
3x50,patch,"1,14,14,3",2,0,3615.42,3614.35,9.034721,12.885266,9.027727,12.767226,-0.118040,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3614.35,1.00x,3.850545,3.739499,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851129_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",2,1,3615.28,3613.33,6.270252,13.611362,7.452778,12.178737,-1.432625,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3613.33,1.00x,7.341111,4.725959,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851203_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
3x50,patch,"1,14,14,3",2,1,3615.28,3613.24,6.270252,13.611362,7.424541,12.333424,-1.277938,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3613.24,1.00x,7.341111,4.908884,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851129_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",2,3,3617.35,3613.79,8.703878,12.551910,8.759913,11.757404,-0.794505,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3613.79,1.00x,3.848032,2.997492,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851203_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
3x50,patch,"1,14,14,3",2,3,3617.35,3613.82,8.703878,12.551910,8.703879,12.225530,-0.326379,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3613.82,1.00x,3.848032,3.521651,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851129_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
