arch,perturbation,perturbation_size,c_source,c_target,time_standard,time_transfer,delta_standard_lower_bound,delta_standard_upper_bound,delta_diff_transfer_lower_bound,delta_diff_transfer_upper_bound,transfer_threads,T_relax,relax_count,optimizing_intervals,encoding_skip,bound_n2_relu_using_zonotope,bound_n2_non_relu_using_zonotope,how_much_faster,solve_status_standard,solve_status_transfer
cnn1,patch,"1,14,14,3",0,3,96.17,1800.34,16.516486,16.644788,0.000000,5.711834,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.24,16.516486,16.644788,0.000000,5.711834,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.05,16.516486,16.644788,0.000000,5.711834,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.16,16.516486,16.644788,0.000000,5.711834,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.08,16.516486,16.644788,0.000000,5.711834,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.04,16.516486,16.644788,0.000000,5.711834,,rga0.0,,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.04,16.516486,16.644788,0.000000,2.263051,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+zonoOrd10,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.03,16.516486,16.644788,0.000000,2.263051,,rga0.0,,yes,no_n1_encoding+last_layer+zono+zonoOrd10,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.90,16.516486,16.644788,0.000000,5.711834,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,yes,18.73x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1802.13,16.516486,16.644788,0.000000,5.711834,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono,yes,no,18.74x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",0,4,328.21,351.63,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.07x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,358.47,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.09x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,366.12,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.12x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,366.63,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.12x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,365.98,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+hybridSolve+zono,no,no,1.12x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,370.46,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.13x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,374.82,12.531821,12.588245,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.14x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,409.77,12.531821,12.588245,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+hybridSolve+zono,yes,no,1.25x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,663.61,12.531821,12.588245,0.000000,7.669534,32,rga0.0,0,yes,no_n1_encoding+last_layer,no,no,2.02x,,INTERRUPTED
cnn1,patch,"1,14,14,3",0,4,328.21,1800.09,12.531821,12.588245,0.000000,6.275597,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd3,yes,no,5.48x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,4,328.21,1800.05,12.531821,12.588245,0.000000,6.275597,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd3,yes,no,5.48x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",0,5,62.33,64.32,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,no,yes,1.03x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,65.86,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+zono+zonoOrd5,yes,no,1.06x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,68.73,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,no,no,1.10x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,75.66,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+zonoOrd3,yes,no,1.21x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,84.44,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+zono+zonoOrd3,yes,no,1.35x,,OPTIMAL
